"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"860Z200US07826","ZCTA5 07826","2374","181","3.2","1.6","0.3","0.5","2.1","1.6","5.3","2.9","4.0","2.1","11.0","2.8","10.1","3.2","30.3","6.6","17.6","4.9","16.0","3.5","116598","8396","138564","12372","35.3","(X)","(X)","(X)","(X)","(X)","1726","158","2.0","1.7","0.0","2.6","0.3","0.5","1.9","1.4","2.7","1.7","8.4","2.9","11.2","3.3","35.1","8.1","17.8","5.0","20.5","4.9","134286","18357","156076","16043","(X)","(X)","35.8","(X)","(X)","(X)","1387","157","0.0","3.2","0.0","3.2","0.4","0.6","0.7","0.7","2.2","1.8","8.4","3.3","8.9","3.0","35.6","9.4","20.5","5.7","23.3","5.5","139375","10260","N","N","(X)","(X)","(X)","(X)","(X)","(X)","648","148","8.0","4.3","1.2","1.9","5.4","4.7","14.5","9.1","9.7","6.2","18.8","7.3","7.9","5.1","17.1","6.9","14.7","13.6","2.6","2.7","61818","20534","85799","19683","(X)","(X)","(X)","(X)","30.9","(X)",
"860Z200US07827","ZCTA5 07827","1654","159","7.7","5.1","0.0","2.7","7.8","6.1","6.7","4.7","5.3","3.6","10.2","4.7","10.8","5.1","22.1","7.6","10.0","4.9","19.5","7.9","101444","25018","123491","21670","33.0","(X)","(X)","(X)","(X)","(X)","1102","101","8.0","6.9","0.0","4.0","0.0","4.0","1.4","1.6","4.7","5.0","5.4","3.8","8.6","4.4","31.0","11.6","13.6","7.1","27.3","10.8","136714","10933","152226","28199","(X)","(X)","38.7","(X)","(X)","(X)","789","126","5.4","4.7","0.0","5.5","0.0","5.5","0.9","1.6","1.1","1.9","3.9","3.8","10.1","5.7","32.6","13.2","15.0","8.0","30.9","12.2","139973","23194","N","N","(X)","(X)","(X)","(X)","(X)","(X)","552","172","7.2","6.5","0.0","7.8","23.4","16.1","17.2","13.2","6.5","5.7","19.7","10.7","17.8","13.6","4.2","5.2","0.0","7.8","4.0","5.0","38125","29088","62253","20965","(X)","(X)","(X)","(X)","21.4","(X)",
"860Z200US07828","ZCTA5 07828","6005","401","2.0","1.6","2.0","1.3","1.9","1.1","2.1","1.4","7.7","3.0","15.9","3.9","16.9","4.6","18.4","4.0","16.3","3.8","16.8","3.9","103320","17736","139438","15169","39.6","(X)","(X)","(X)","(X)","(X)","4272","380","1.3","1.5","1.0","1.0","2.7","1.9","0.6","0.7","7.5","3.4","17.0","6.2","13.2","4.2","14.2","3.7","21.0","4.9","21.5","5.4","119800","25225","145717","12424","(X)","(X)","41.3","(X)","(X)","(X)","3182","365","0.0","1.4","1.4","1.3","1.0","0.8","0.2","0.4","6.4","3.3","9.2","4.4","13.8","4.6","16.8","5.0","24.3","6.1","26.8","6.2","151181","19077","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1733","262","3.6","3.5","4.6","3.9","2.7","3.3","6.6","4.6","9.5","5.5","23.1","7.5","14.8","7.7","25.4","9.1","5.4","4.6","4.3","4.2","72401","12152","118181","43898","(X)","(X)","(X)","(X)","35.4","(X)",
"860Z200US07830","ZCTA5 07830","2777","297","1.2","1.0","0.0","1.6","3.2","3.5","2.7","1.6","3.1","1.6","14.6","7.5","6.1","3.1","13.5","6.4","16.9","7.1","38.8","8.3","180852","24689","209926","31348","46.1","(X)","(X)","(X)","(X)","(X)","2257","288","0.9","1.2","0.0","2.0","0.0","2.0","1.2","1.0","1.4","1.3","14.9","9.2","5.8","3.7","13.6","7.6","18.5","8.3","43.7","9.6","189018","10546","229149","36307","(X)","(X)","50.6","(X)","(X)","(X)","1937","279","0.3","0.4","0.0","2.3","0.0","2.3","0.9","0.8","1.5","1.4","8.0","4.9","6.4","4.4","15.6","8.5","20.3","9.6","47.0","9.1","192804","14862","N","N","(X)","(X)","(X)","(X)","(X)","(X)","520","148","2.1","2.3","0.0","8.3","17.1","17.0","9.4","7.5","10.8","6.0","13.8","7.4","7.1","5.4","12.9","7.6","13.7","9.1","13.1","9.1","69750","34414","117874","47529","(X)","(X)","(X)","(X)","26.0","(X)",
"860Z200US07831","ZCTA5 07831","18","29","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","100.0","82.2","0.0","82.3","0.0","82.3","0.0","82.3","-","**","N","N","100.0","(X)","(X)","(X)","(X)","(X)","18","29","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","100.0","82.2","0.0","82.3","0.0","82.3","0.0","82.3","-","**","N","N","(X)","(X)","100.0","(X)","(X)","(X)","18","29","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","0.0","82.3","100.0","82.2","0.0","82.3","0.0","82.3","0.0","82.3","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US07832","ZCTA5 07832","1450","210","1.8","2.1","0.4","0.7","1.0","1.0","3.7","2.7","7.4","5.0","16.4","8.4","12.8","5.1","28.8","9.1","16.3","7.6","11.4","3.4","106424","5935","122568","10643","35.0","(X)","(X)","(X)","(X)","(X)","1112","187","1.1","1.1","0.0","4.0","0.7","0.9","1.3","1.8","3.6","2.5","15.5","10.1","9.5","4.3","34.3","10.7","20.7","9.9","13.3","4.4","111964","11063","136147","12163","(X)","(X)","35.3","(X)","(X)","(X)","946","199","1.3","1.3","0.0","4.6","0.8","1.0","1.6","2.1","3.4","2.7","16.7","11.7","6.0","3.2","34.0","11.5","22.5","10.9","13.6","5.1","112188","22297","N","N","(X)","(X)","(X)","(X)","(X)","(X)","338","118","4.1","7.3","1.8","3.1","2.1","3.3","11.5","9.5","22.2","17.7","17.2","14.0","23.4","15.1","10.9","12.3","1.8","2.9","5.0","4.8","58514","23018","75496","15649","(X)","(X)","(X)","(X)","34.0","(X)",
"860Z200US07833","ZCTA5 07833","33","20","0.0","60.7","0.0","60.7","0.0","60.7","0.0","60.7","21.2","31.7","42.4","34.3","0.0","60.7","15.2","24.9","0.0","60.7","21.2","30.9","-","**","100188","47792","69.7","(X)","(X)","(X)","(X)","(X)","24","14","0.0","71.2","0.0","71.2","0.0","71.2","0.0","71.2","29.2","42.6","20.8","28.4","0.0","71.2","50.0","45.6","0.0","71.2","0.0","71.2","85000","70711","84675","31131","(X)","(X)","29.2","(X)","(X)","(X)","17","14","0.0","84.6","0.0","84.6","0.0","84.6","0.0","84.6","0.0","84.6","29.4","41.5","0.0","84.6","70.6","41.5","0.0","84.6","0.0","84.6","106250","41121","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9","13","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","100.0","(X)",
"860Z200US07834","ZCTA5 07834","6601","257","1.3","1.0","1.4","1.3","1.9","1.0","3.5","1.7","0.9","0.6","9.6","3.2","11.5","3.4","17.8","4.0","17.2","3.9","34.9","4.5","156902","17313","180682","12108","32.4","(X)","(X)","(X)","(X)","(X)","5221","270","0.4","0.6","1.0","1.3","0.6","0.6","1.5","1.4","0.2","0.3","9.3","3.5","10.1","3.9","16.7","4.2","19.0","4.6","41.2","5.3","180634","17781","201870","14930","(X)","(X)","32.1","(X)","(X)","(X)","4575","309","0.5","0.7","0.0","1.0","0.3","0.5","1.7","1.6","0.2","0.3","5.5","2.7","10.7","4.1","16.8","4.4","18.8","5.2","45.5","5.8","189361","12466","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1380","271","4.6","4.7","2.7","3.1","6.9","4.7","11.2","6.9","3.6","2.9","10.7","6.6","16.9","6.9","22.1","9.5","10.1","5.9","11.3","7.5","84323","11019","99804","15063","(X)","(X)","(X)","(X)","31.4","(X)",
"860Z200US07836","ZCTA5 07836","4585","312","1.1","1.1","1.0","1.6","4.1","3.4","3.2","2.0","3.0","2.1","13.9","4.9","7.7","3.8","14.9","4.4","21.2","5.6","29.8","5.1","151915","11510","163216","13775","29.9","(X)","(X)","(X)","(X)","(X)","3380","402","0.0","1.3","0.0","1.3","0.9","1.1","2.5","1.9","4.3","4.5","11.3","5.3","7.9","4.8","15.1","5.6","21.2","6.0","36.7","7.0","168009","16514","185612","18230","(X)","(X)","30.4","(X)","(X)","(X)","2881","361","0.0","1.5","0.0","1.5","0.7","1.2","1.3","1.6","1.1","1.4","11.3","5.9","8.4","5.6","15.6","6.4","19.3","5.3","42.4","7.2","188229","25980","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1205","268","4.3","4.1","3.7","6.3","13.2","12.0","6.0","5.2","9.0","6.9","21.2","13.5","6.2","5.6","14.1","8.0","14.3","10.5","8.0","8.9","63110","15108","87761","21843","(X)","(X)","(X)","(X)","28.5","(X)",
"860Z200US07838","ZCTA5 07838","1381","196","1.0","1.1","0.8","1.1","0.4","0.6","5.3","4.6","2.5","2.2","12.5","7.5","14.0","12.7","19.8","6.8","16.3","5.5","27.4","8.4","121599","26613","158351","22691","36.4","(X)","(X)","(X)","(X)","(X)","1103","200","0.5","0.8","0.0","4.0","0.5","0.8","4.2","4.7","1.0","1.6","11.0","8.5","14.1","15.3","21.2","8.5","18.0","7.1","29.4","9.0","135179","42589","167492","25133","(X)","(X)","38.7","(X)","(X)","(X)","974","201","0.6","0.9","0.0","4.5","0.6","0.9","4.7","5.2","0.0","4.5","7.0","6.6","16.0","17.1","20.9","9.9","17.9","7.5","32.2","10.2","150147","46458","N","N","(X)","(X)","(X)","(X)","(X)","(X)","278","91","2.9","4.5","4.0","5.8","0.0","14.9","9.7","13.3","8.6","9.5","21.6","15.2","13.3","11.7","17.6","11.3","6.1","6.2","16.2","16.7","81607","35242","115252","44473","(X)","(X)","(X)","(X)","27.3","(X)",
"860Z200US07840","ZCTA5 07840","12768","523","3.9","1.5","2.2","1.4","4.1","1.3","4.4","1.5","7.6","1.9","13.8","2.5","11.0","1.8","21.7","3.0","12.0","2.6","19.3","3.1","105866","7117","131822","9711","33.5","(X)","(X)","(X)","(X)","(X)","8217","521","1.2","0.7","0.4","0.5","1.9","1.2","3.7","2.0","3.3","1.6","12.5","2.9","11.0","2.5","24.7","4.0","13.6","3.6","27.7","4.6","132342","14140","161719","14326","(X)","(X)","34.4","(X)","(X)","(X)","6686","397","0.7","0.5","0.4","0.6","0.5","0.5","2.8","2.0","3.1","1.6","7.0","2.2","11.3","2.6","24.9","4.3","15.8","4.2","33.4","5.6","148799","11246","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4551","578","9.8","4.2","5.7","3.9","8.8","3.2","5.2","2.3","15.1","4.3","16.9","4.6","11.1","3.5","17.5","4.9","7.2","2.7","2.9","1.8","59089","10247","73707","6913","(X)","(X)","(X)","(X)","31.6","(X)",
"860Z200US07842","ZCTA5 07842","28","42","0.0","65.9","0.0","65.9","0.0","65.9","0.0","65.9","0.0","65.9","0.0","65.9","0.0","65.9","100.0","65.9","0.0","65.9","0.0","65.9","-","**","N","N","100.0","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","28","42","0.0","65.9","0.0","65.9","0.0","65.9","0.0","65.9","0.0","65.9","0.0","65.9","0.0","65.9","100.0","65.9","0.0","65.9","0.0","65.9","-","**","N","N","(X)","(X)","(X)","(X)","100.0","(X)",
"860Z200US07843","ZCTA5 07843","4542","311","2.8","1.6","0.6","0.7","1.7","1.2","4.2","2.0","8.2","2.9","14.1","4.6","14.3","3.4","26.9","4.2","12.0","3.1","15.1","4.4","108651","12058","126689","13908","35.1","(X)","(X)","(X)","(X)","(X)","2942","193","0.6","0.7","0.3","0.4","1.4","1.4","1.4","1.1","7.3","3.1","12.2","4.7","12.8","3.3","28.1","5.3","14.8","4.4","21.0","6.2","126759","9112","145971","18074","(X)","(X)","40.0","(X)","(X)","(X)","2355","202","0.8","0.9","0.0","1.9","0.8","0.8","1.2","1.1","5.6","2.7","8.5","4.4","10.7","3.5","32.1","6.6","14.4","4.1","25.9","7.5","131657","10693","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1600","283","6.7","4.3","1.3","1.9","2.3","2.1","10.1","5.3","9.8","5.8","19.3","8.5","17.4","7.8","22.5","8.6","9.2","4.9","1.6","1.8","75982","22443","85621","11053","(X)","(X)","(X)","(X)","25.0","(X)",
"860Z200US07844","ZCTA5 07844","49","38","8.2","15.6","0.0","49.9","0.0","49.9","8.2","15.9","0.0","49.9","30.6","39.7","34.7","40.3","0.0","49.9","0.0","49.9","18.4","26.4","80221","27326","90665","38728","30.6","(X)","(X)","(X)","(X)","(X)","28","23","0.0","65.9","0.0","65.9","0.0","65.9","14.3","32.5","0.0","65.9","53.6","53.6","0.0","65.9","0.0","65.9","0.0","65.9","32.1","41.9","-","**","109493","62290","(X)","(X)","53.6","(X)","(X)","(X)","9","13","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21","32","19.0","39.1","0.0","76.1","0.0","76.1","0.0","76.1","0.0","76.1","0.0","76.1","81.0","39.1","0.0","76.1","0.0","76.1","0.0","76.1","-","**","N","N","(X)","(X)","(X)","(X)","0.0","(X)",
"860Z200US07846","ZCTA5 07846","21","14","0.0","76.1","0.0","76.1","0.0","76.1","0.0","76.1","0.0","76.1","0.0","76.1","52.4","41.7","28.6","38.9","19.0","25.7","0.0","76.1","99792","37116","115933","20420","28.6","(X)","(X)","(X)","(X)","(X)","21","14","0.0","76.1","0.0","76.1","0.0","76.1","0.0","76.1","0.0","76.1","0.0","76.1","52.4","41.7","28.6","38.9","19.0","25.7","0.0","76.1","99792","37116","115933","20420","(X)","(X)","28.6","(X)","(X)","(X)","21","14","0.0","76.1","0.0","76.1","0.0","76.1","0.0","76.1","0.0","76.1","0.0","76.1","52.4","41.7","28.6","38.9","19.0","25.7","0.0","76.1","99792","37116","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",
"860Z200US07847","ZCTA5 07847","659","199","2.1","2.6","3.0","3.3","1.2","1.8","0.0","6.6","11.8","12.5","15.8","16.3","25.9","16.0","17.1","8.7","11.5","9.1","11.4","7.9","85327","8655","112986","23165","33.8","(X)","(X)","(X)","(X)","(X)","527","176","1.3","2.2","2.1","3.6","0.0","8.2","0.0","8.2","13.5","15.3","19.7","19.5","25.8","15.2","11.4","8.7","14.4","11.2","11.8","8.5","83450","13577","113114","26568","(X)","(X)","38.3","(X)","(X)","(X)","363","143","1.9","3.3","0.0","11.6","0.0","11.6","0.0","11.6","4.1","5.2","22.6","26.0","20.7","21.3","15.2","11.7","18.5","14.9","17.1","13.7","113021","68676","N","N","(X)","(X)","(X)","(X)","(X)","(X)","132","96","5.3","9.8","6.8","9.1","6.1","10.0","0.0","28.2","5.3","10.2","6.8","11.7","49.2","38.9","10.6","17.5","0.0","28.2","9.8","16.6","86000","10933","96291","40849","(X)","(X)","(X)","(X)","15.9","(X)",
"860Z200US07848","ZCTA5 07848","1573","125","2.2","2.0","2.5","1.8","2.1","1.4","4.1","2.2","5.1","2.8","13.0","4.0","9.6","3.7","17.9","4.7","15.6","4.3","27.8","5.8","128317","13175","159712","16541","35.0","(X)","(X)","(X)","(X)","(X)","1208","124","1.7","1.8","0.3","0.6","1.2","1.4","3.4","2.7","4.3","2.5","9.8","4.2","10.3","4.1","16.4","5.4","17.7","5.7","34.8","7.4","153598","19565","181183","20662","(X)","(X)","34.9","(X)","(X)","(X)","990","124","2.1","2.2","0.4","0.7","0.6","0.9","2.4","2.6","4.5","2.9","8.6","4.8","6.1","3.1","14.6","5.9","20.8","6.6","39.8","8.3","166019","16406","N","N","(X)","(X)","(X)","(X)","(X)","(X)","365","74","3.8","5.9","9.9","7.1","4.9","4.2","9.6","6.0","9.9","9.8","20.5","10.8","10.7","9.3","21.1","9.5","4.7","4.3","4.9","6.0","62841","14102","80462","17295","(X)","(X)","(X)","(X)","35.3","(X)",
"860Z200US07849","ZCTA5 07849","3427","305","1.0","1.5","0.4","0.6","2.3","1.6","2.2","1.8","4.7","3.1","20.4","8.4","8.0","3.0","22.9","6.6","16.3","5.7","21.8","5.4","117298","18491","143249","13366","45.4","(X)","(X)","(X)","(X)","(X)","2366","301","0.0","1.9","0.0","1.9","1.3","1.5","0.8","1.2","3.0","2.4","20.2","10.5","7.3","3.8","20.0","7.3","21.8","7.6","25.8","6.6","143032","26605","159751","17952","(X)","(X)","51.1","(X)","(X)","(X)","1884","291","0.0","2.4","0.0","2.4","0.7","1.1","0.0","2.4","3.7","3.0","16.0","13.1","6.9","4.1","14.8","6.7","26.6","9.0","31.2","8.6","157778","22482","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1061","224","3.2","5.0","1.2","1.9","4.6","4.1","5.4","5.2","8.6","8.0","20.9","9.0","10.4","5.3","29.3","12.1","3.5","3.0","12.9","7.6","88068","19522","105564","14207","(X)","(X)","(X)","(X)","32.0","(X)",
"860Z200US07850","ZCTA5 07850","2479","245","3.8","4.0","0.9","1.0","2.1","1.8","9.9","3.9","5.2","2.9","13.6","6.3","11.6","3.7","20.7","4.9","10.1","3.6","22.1","7.4","106806","20060","147280","25089","40.3","(X)","(X)","(X)","(X)","(X)","1953","261","3.8","5.0","0.7","1.1","1.6","2.0","6.3","4.7","3.5","3.2","9.8","6.6","11.2","4.4","24.7","6.1","12.4","4.7","25.9","8.4","128224","13174","163378","28654","(X)","(X)","39.4","(X)","(X)","(X)","1555","272","0.0","2.8","0.0","2.8","2.0","2.4","6.6","5.5","2.4","2.5","8.4","7.0","11.6","5.4","25.3","7.2","15.6","6.0","28.1","9.2","137946","24207","N","N","(X)","(X)","(X)","(X)","(X)","(X)","526","134","3.6","4.3","1.7","2.5","4.0","4.5","23.4","9.1","11.4","7.8","27.6","13.5","12.9","9.2","5.9","5.7","1.5","2.5","8.0","8.3","53222","5575","80197","29799","(X)","(X)","(X)","(X)","41.3","(X)",
"860Z200US07851","ZCTA5 07851","105","51","0.0","33.3","0.0","33.3","0.0","33.3","2.9","6.4","5.7","8.5","15.2","15.1","14.3","14.3","41.0","30.7","21.0","25.1","0.0","33.3","108419","15797","108870","22004","19.0","(X)","(X)","(X)","(X)","(X)","69","49","0.0","42.0","0.0","42.0","0.0","42.0","0.0","42.0","0.0","42.0","11.6","17.0","5.8","11.8","62.3","36.1","20.3","32.7","0.0","42.0","109154","10756","120920","26995","(X)","(X)","20.3","(X)","(X)","(X)","69","49","0.0","42.0","0.0","42.0","0.0","42.0","0.0","42.0","0.0","42.0","11.6","17.0","5.8","11.8","62.3","36.1","20.3","32.7","0.0","42.0","109154","10756","N","N","(X)","(X)","(X)","(X)","(X)","(X)","36","20","0.0","58.2","0.0","58.2","0.0","58.2","8.3","16.6","16.7","22.0","22.2","29.0","30.6","25.2","0.0","58.2","22.2","33.9","0.0","58.2","75625","36875","85775","30845","(X)","(X)","(X)","(X)","16.7","(X)",
"860Z200US07852","ZCTA5 07852","1710","251","2.5","2.1","1.0","1.1","3.2","3.4","1.2","1.5","7.7","5.0","9.8","5.0","17.1","13.2","18.9","7.1","14.6","5.8","24.1","7.2","119539","24148","145133","16025","35.8","(X)","(X)","(X)","(X)","(X)","1170","263","1.2","2.0","0.8","1.2","1.6","2.7","0.0","3.8","4.3","4.6","10.9","6.7","16.5","18.8","17.0","10.8","16.7","7.9","31.1","10.6","143750","23934","166396","25576","(X)","(X)","38.7","(X)","(X)","(X)","1003","251","0.0","4.4","0.0","4.4","0.0","4.4","0.0","4.4","2.9","4.7","8.8","6.5","17.7","21.9","17.7","12.2","18.8","9.2","34.0","11.9","151696","42721","N","N","(X)","(X)","(X)","(X)","(X)","(X)","540","128","5.4","4.6","1.5","2.3","6.7","9.1","3.7","4.6","15.0","11.5","7.4","5.7","18.3","12.8","23.0","14.4","10.2","8.5","8.9","8.3","88415","22415","98497","21653","(X)","(X)","(X)","(X)","28.5","(X)",
"860Z200US07853","ZCTA5 07853","4249","299","0.6","0.6","0.5","0.6","0.8","0.6","2.4","1.1","2.0","1.4","9.8","3.5","6.5","2.0","19.6","5.5","14.5","3.8","43.1","4.9","175792","23066","210542","13422","28.3","(X)","(X)","(X)","(X)","(X)","3437","285","0.3","0.5","0.2","0.4","0.4","0.5","0.9","0.8","0.6","0.5","5.5","2.2","4.9","2.1","19.4","5.4","15.8","4.1","51.8","5.7","207295","18794","237710","15312","(X)","(X)","29.4","(X)","(X)","(X)","3293","292","0.0","1.4","0.0","1.4","0.5","0.5","0.6","0.7","0.4","0.5","5.2","2.2","4.2","1.8","19.3","5.7","16.5","4.1","53.4","6.1","209730","12054","N","N","(X)","(X)","(X)","(X)","(X)","(X)","812","267","1.7","2.6","1.7","2.7","2.5","2.6","8.7","5.3","8.1","7.2","28.7","15.1","12.7","6.9","21.9","17.5","10.8","8.1","3.1","2.8","74545","12246","91196","13665","(X)","(X)","(X)","(X)","24.0","(X)",
"860Z200US07856","ZCTA5 07856","2305","193","4.6","2.5","0.0","1.9","1.6","1.7","9.0","5.8","7.6","3.4","10.3","5.3","18.2","6.4","25.5","6.1","11.5","4.8","11.7","5.6","92466","19040","113358","11734","39.8","(X)","(X)","(X)","(X)","(X)","1118","118","2.0","2.9","0.0","3.9","0.0","3.9","2.5","2.7","5.5","4.6","8.8","5.1","16.6","7.4","31.2","9.5","19.5","8.9","14.0","7.5","137736","26832","139504","16584","(X)","(X)","41.9","(X)","(X)","(X)","866","126","0.0","5.1","0.0","5.1","0.0","5.1","3.2","3.5","3.9","4.8","9.2","6.1","11.4","6.5","32.3","11.4","24.4","10.7","15.5","8.4","140900","6887","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1187","215","7.2","4.1","0.0","3.7","3.0","3.2","15.1","10.8","9.6","5.2","14.1","9.3","17.4","9.4","20.1","8.1","4.0","4.2","9.6","8.0","78165","16807","88410","16619","(X)","(X)","(X)","(X)","36.0","(X)",
"860Z200US07857","ZCTA5 07857","1847","208","0.9","1.4","11.8","10.9","0.9","1.3","3.4","3.2","9.1","4.6","19.1","7.8","9.3","4.5","21.3","8.0","9.0","5.3","15.1","14.7","85898","31938","101791","24318","36.0","(X)","(X)","(X)","(X)","(X)","1059","146","0.0","4.2","1.1","1.8","0.0","4.2","4.7","4.6","6.0","4.0","23.6","9.4","10.8","6.0","36.8","10.9","11.2","6.9","5.7","4.9","106477","20705","105368","9795","(X)","(X)","36.4","(X)","(X)","(X)","725","122","0.0","6.0","1.7","2.6","0.0","6.0","0.0","6.0","4.8","4.6","30.3","11.9","12.7","8.1","28.4","10.5","13.8","9.3","8.3","6.8","100875","31504","N","N","(X)","(X)","(X)","(X)","(X)","(X)","788","310","2.0","3.6","26.1","24.7","2.2","3.2","4.8","5.9","10.2","8.0","14.8","11.5","5.6","5.6","0.5","1.2","6.0","8.1","27.8","31.1","63784","56516","95186","57354","(X)","(X)","(X)","(X)","35.5","(X)",
"860Z200US07860","ZCTA5 07860","10324","284","3.9","1.6","1.4","0.7","4.6","1.6","4.3","1.4","6.1","1.4","14.5","2.2","10.7","1.8","22.0","2.3","13.9","2.2","18.5","2.4","110045","5122","138174","14909","35.3","(X)","(X)","(X)","(X)","(X)","7278","342","3.5","1.6","0.6","0.5","2.0","0.8","2.3","1.3","5.7","1.7","11.6","2.3","9.0","1.9","24.7","2.9","17.4","3.2","23.2","3.3","131772","5784","161237","20843","(X)","(X)","38.4","(X)","(X)","(X)","5649","338","1.0","1.1","0.2","0.3","1.5","1.1","2.2","1.6","3.5","1.5","9.8","2.4","8.7","2.1","24.9","3.1","20.0","3.8","28.3","4.3","144902","11468","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3046","322","7.5","4.0","3.4","2.0","10.3","4.7","8.1","3.1","9.1","3.2","20.6","5.0","15.0","3.9","16.3","4.0","4.1","2.2","5.6","2.8","62052","4486","77381","8814","(X)","(X)","(X)","(X)","25.5","(X)",
